username_length,full_name_length,followers,following,posts,bio_length,has_external_url,has_profile_pic,is_private,is_verified,engagement_rate,label,follower_following_ratio,posts_per_follower
17,1,34,4887,12,2,0,0,1,0,0.007352340296188229,1,0.006955810147299509,0.34285714285714286
26,7,110,4542,18,5,0,1,0,0,0.002735585100901892,1,0.024213075060532687,0.16216216216216217
6,32,8052,1600,83,20,0,1,1,0,0.030938745119634486,0,5.029356652092442,0.010306717993294424
18,25,28012,555,382,139,0,1,1,0,0.04595021454202302,0,50.381294964028775,0.013636525898689893
24,6,293,3060,18,25,0,1,0,0,0.014715503840350577,1,0.09572035282587389,0.061224489795918366
7,20,21939,638,10,139,0,1,1,0,0.09176060848089135,0,34.333333333333336,0.00045578851412944393
7,8,3781,562,160,124,0,1,0,0,0.10721359987178203,0,6.715808170515098,0.04230565838180857
17,7,22387,1383,215,68,0,1,1,0,0.03806225258830822,0,16.17557803468208,0.009603358942290512
20,5,10,1422,2,20,0,0,0,0,0.004565761325423312,1,0.007027406886858749,0.18181818181818182
12,6,31920,114,230,31,0,1,0,0,0.045689876377998435,0,277.5652173913044,0.007205288054885499
16,7,9467,1460,274,12,0,1,0,1,0.0776645403294686,0,6.479808350444901,0.028939585973806504
26,4,93,5329,9,18,0,1,0,0,0.015927072993323722,1,0.0174484052532833,0.09574468085106383
19,5,21183,1772,487,73,1,1,0,0,0.014311651900131735,0,11.947546531302876,0.02298904833836858
5,22,288,1376,53,134,0,1,0,0,0.043260593715353214,0,0.20915032679738563,0.18339100346020762
15,9,32,7079,10,17,1,0,0,0,0.013993973274143003,1,0.004519774011299435,0.30303030303030304
21,33,26425,1280,401,73,1,1,0,0,0.0832349663166868,0,20.628415300546447,0.01517444940588814
15,9,214,5834,5,22,0,0,1,0,0.01966552177035448,1,0.036675235646958015,0.023255813953488372
6,7,10875,1834,289,144,0,1,1,0,0.017007341273275894,0,5.926430517711172,0.02657226921662376
17,7,186,852,12,11,0,0,0,0,0.005402561890266966,1,0.21805392731535755,0.06417112299465241
14,18,14276,1070,375,69,1,1,0,0,0.07230396642365153,0,13.329598506069095,0.02626602227358689
20,14,19406,471,112,102,1,1,0,0,0.027753550951927233,0,41.11440677966102,0.005771113515741742
5,27,36935,715,103,138,0,1,0,0,0.06969194619378337,0,51.58519553072626,0.0027886073207710636
8,28,37755,228,314,106,0,1,0,0,0.042382887453316094,0,164.86899563318778,0.008316558957516686
9,31,33715,922,463,17,0,1,1,0,0.09943725441812355,0,36.52762730227519,0.013732352592241072
13,15,26782,831,269,21,1,1,0,0,0.04367752217127444,0,32.18990384615385,0.01004368442668857
20,30,4736,1367,319,133,1,1,1,0,0.09899949473836789,0,3.461988304093567,0.06734219970445429
20,4,13,994,16,22,0,0,0,0,0.012448392015866895,1,0.01306532663316583,1.1428571428571428
6,17,12955,1936,171,21,0,1,0,0,0.05109034095554348,0,6.688177594217863,0.013198518061129979
16,5,41,2675,4,21,0,0,0,0,0.009390339902504157,1,0.015321375186846039,0.09523809523809523
16,8,46575,927,421,118,0,1,0,0,0.037621024607718795,0,50.1885775862069,0.009038990037787702
6,16,8447,1821,362,116,0,1,1,1,0.10189707573946699,0,4.636114160263447,0.042850378787878785
26,1,140,5103,15,25,0,1,0,0,0.011287511605058642,1,0.0274294670846395,0.10638297872340426
27,6,187,3659,16,19,0,0,1,0,0.00839837043084057,1,0.051092896174863386,0.0851063829787234
16,11,28977,1514,235,109,0,1,0,0,0.11331154477979516,0,19.126732673267327,0.008109600386500104
25,7,218,2868,11,28,0,0,0,0,0.016659228597173014,1,0.07598466364586964,0.0502283105022831
20,3,152,5791,0,1,0,1,0,0,0.009112332616843181,1,0.026243093922651933,0.0
13,12,26603,1259,487,117,1,1,0,0,0.08336109215324664,0,21.113492063492064,0.018305517967222976
15,19,11463,1123,420,98,1,0,1,0,0.025307031797004612,0,10.198398576512455,0.0366364270760642
29,6,0,1359,17,21,1,0,1,0,0.005637934245680987,1,0.0,17.0
7,20,39900,127,216,82,1,1,1,0,0.11785872584175039,0,311.71875,0.005413398160447107
28,3,62,4772,18,20,0,0,1,0,0.002974311378002095,1,0.012989733919966478,0.2857142857142857
15,5,299,3442,4,15,0,0,0,0,0.014188538065898856,1,0.08684286959047342,0.013333333333333334
22,2,0,5531,16,10,0,1,0,0,0.0026769757916059,1,0.0,16.0
10,30,43883,667,338,71,1,1,0,0,0.02671633555263768,0,65.69311377245509,0.007702123780876857
17,5,135,1730,10,18,0,0,1,0,0.008009070264697764,1,0.0779896013864818,0.07352941176470588
5,17,20226,789,70,124,1,1,0,0,0.02955835619210894,0,25.60253164556962,0.003460720818707668
8,30,27098,183,468,134,0,1,0,0,0.05552336190293838,0,147.27173913043478,0.017270009963467288
27,6,17,7300,18,0,0,0,0,0,0.0027390737837971945,1,0.0023284481577866044,1.0
10,10,20577,162,259,97,1,1,0,0,0.01189870840469641,0,126.23926380368098,0.01258625716784916
27,2,79,6144,4,19,0,0,0,0,0.014667191281807757,1,0.012855980471928397,0.05
17,7,12547,1074,450,128,0,1,1,1,0.08982323400590099,0,11.671627906976743,0.03586228881096589
8,25,49408,52,494,53,1,1,1,0,0.0974147525274337,0,932.2264150943396,0.009998178469509603
19,22,18008,1369,49,35,0,1,0,0,0.04883892731409526,0,13.144525547445255,0.0027208617913265587
11,6,48058,336,197,57,0,1,0,0,0.028825581472067055,0,142.6053412462908,0.004099128154976175
15,7,179,4757,13,24,0,0,0,0,0.0018043185917313864,1,0.03762084909625893,0.07222222222222222
16,2,224,6480,16,4,0,1,0,0,0.01653848461711865,1,0.03456256750501466,0.07111111111111111
21,2,177,2460,18,1,1,1,0,0,0.016095187971810893,1,0.07192198293376677,0.10112359550561797
15,31,14437,1022,236,118,0,1,0,0,0.07360792298703904,0,14.112414467253178,0.01634575425959274
14,9,25571,664,344,25,0,1,1,0,0.014613181573282388,0,38.45263157894737,0.013452213358360707
5,27,8302,1220,385,122,1,1,1,0,0.10592587745174428,0,6.7993447993448,0.04636878236781886
18,8,141,3835,5,10,1,1,0,0,0.0172828335166961,1,0.0367570385818561,0.035211267605633804
25,6,196,6136,16,11,0,0,0,0,0.00797064983816876,1,0.03193742871109663,0.08121827411167512
19,29,2721,630,437,130,0,1,1,0,0.0279620850197315,0,4.312202852614897,0.16054371785451874
5,34,26581,1829,285,34,1,1,1,0,0.1022914963475782,0,14.525136612021859,0.010721540892333159
28,6,23,3807,12,28,1,0,1,0,0.012486014577505606,1,0.006039915966386555,0.5
29,6,32,6540,11,18,0,1,0,0,0.0019324280892267808,1,0.004892218315242318,0.3333333333333333
24,1,293,813,16,19,0,0,1,0,0.013754185054188713,1,0.35995085995085996,0.05442176870748299
20,1,66,2453,9,28,0,1,0,0,0.006519714016154992,1,0.02689486552567237,0.13432835820895522
10,9,22106,1926,278,110,0,1,0,0,0.016066623655284155,0,11.471717695900363,0.012575202424571403
20,6,208,4497,13,0,0,0,0,0,0.0013499249059845963,1,0.046242774566473986,0.06220095693779904
20,7,134,5586,8,18,0,1,1,0,0.0015762774702490479,1,0.023984249149812065,0.05925925925925926
19,21,16728,1564,491,17,1,1,1,0,0.011087161655300758,0,10.688817891373802,0.029350230139279097
21,10,33737,567,430,39,0,0,1,0,0.09148938506610253,0,59.396126760563384,0.012745272393147194
20,25,38942,781,366,129,0,0,0,0,0.02451061242517952,0,49.79795396419437,0.0093983514367152
13,20,29290,304,104,146,1,1,1,0,0.11801215967851941,0,96.0327868852459,0.003550578676043836
6,8,32026,683,223,13,0,1,0,0,0.03745823716279335,0,46.82163742690059,0.006962875074156181
23,5,101,1292,16,14,1,1,0,0,0.016263582574732635,1,0.07811291569992267,0.1568627450980392
15,28,33507,1799,378,56,1,1,1,0,0.08518462788078937,0,18.615,0.011280888146114361
15,9,124,4490,9,4,1,0,0,0,0.01096628242651317,1,0.027610777109775105,0.072
6,29,26299,1973,5,15,0,1,0,0,0.03266772776626851,0,13.322695035460994,0.00019011406844106463
25,2,71,1961,1,17,1,1,0,0,0.010600488510543342,1,0.03618756371049949,0.013888888888888888
29,5,277,5991,16,19,0,1,0,0,0.0048963669452406515,1,0.0462283044058745,0.05755395683453238
27,4,87,3479,8,1,0,1,0,0,0.001603546448867126,1,0.025,0.09090909090909091
10,12,44644,1861,263,24,1,1,1,0,0.1129810695226731,0,23.976369495166487,0.0058909172359726735
12,32,40930,1563,317,29,1,1,0,0,0.035225336541645724,0,26.17007672634271,0.007744741149739806
29,7,195,5414,7,23,1,0,1,0,0.010809607649324508,1,0.036011080332409975,0.03571428571428571
7,12,2153,1005,346,57,1,1,1,0,0.05939061371717473,0,2.140159045725646,0.1606313834726091
12,29,34534,150,170,97,0,1,1,0,0.06933671381488127,0,228.7019867549669,0.0049225423483422615
17,7,128,3227,11,11,1,0,0,0,0.0034377549900645567,1,0.03965303593556382,0.08527131782945736
8,32,18445,156,397,38,0,1,0,0,0.08090367854689558,0,117.48407643312102,0.02152228125338827
28,9,107,5360,13,12,0,0,0,0,0.00710513979120571,1,0.019958962880059692,0.12037037037037036
5,29,33452,890,386,10,0,1,1,0,0.07779384148313634,0,37.544332210998874,0.011538576510327922
17,24,34086,1493,214,22,1,1,1,0,0.01394486383001244,0,22.815261044176708,0.006278053216768856
27,0,201,2946,10,10,0,0,0,0,0.01629961170419162,1,0.06820495419070241,0.04950495049504951
24,8,167,1298,12,20,0,1,0,0,0.004672781961233808,1,0.1285604311008468,0.07142857142857142
20,34,41827,331,326,24,0,1,0,0,0.03266241996497686,0,125.98493975903614,0.007793822319977049
29,9,26,5125,15,18,1,1,0,0,0.013914460604363172,1,0.005072181037846274,0.5555555555555556
14,34,39400,611,192,142,1,1,0,0,0.11591202965670867,0,64.37908496732027,0.00487297276718865
5,10,29317,1614,21,117,0,1,0,0,0.10984032226404984,0,18.152941176470588,0.0007162835118357323
16,5,219,1306,10,23,0,1,0,0,0.007976311797187883,1,0.1675592960979342,0.045454545454545456
16,0,125,3110,8,25,1,0,0,0,0.001201299796868609,1,0.04018000642880103,0.06349206349206349
22,9,135,5743,15,3,0,1,0,0,0.015194416061249676,1,0.023502785515320333,0.11029411764705882
13,15,21214,1724,287,12,0,1,0,0,0.1098218129522355,0,12.297971014492754,0.01352816403488098
19,27,12255,605,277,121,0,1,0,0,0.06110320237442788,0,20.222772277227723,0.022601174934725847
24,4,295,3208,8,17,0,1,0,0,0.005365564250254269,1,0.09192894982860704,0.02702702702702703
20,32,40437,1494,287,15,0,1,1,0,0.08410859102141166,0,27.048160535117056,0.007097284732182601
10,26,730,478,448,148,1,1,0,0,0.10967183598480612,0,1.524008350730689,0.612859097127223
18,0,58,5495,7,24,0,0,0,0,0.00794715089571158,1,0.010553129548762736,0.11864406779661017
11,7,13566,1388,326,83,0,1,0,0,0.059984391470185014,0,9.766738660907128,0.02402889363897693
18,28,35353,968,379,129,0,1,1,0,0.06222305679455013,0,36.484004127966976,0.010720144820953782
17,8,57,1784,6,9,0,1,1,0,0.008899038621388345,1,0.031932773109243695,0.10344827586206896
16,17,46363,134,74,139,1,1,1,0,0.046006698832481284,0,343.42962962962963,0.0015960659132085238
7,8,47814,1753,282,100,0,1,0,0,0.027915945098078265,0,27.259977194982895,0.005897730837603262
25,9,208,2086,17,21,0,0,0,0,0.014496590510265292,1,0.09966459032103497,0.08133971291866028
20,9,120,2720,8,14,0,1,0,0,0.0068294226491005736,1,0.044101433296582136,0.06611570247933884
19,3,117,5360,7,17,1,0,0,0,0.0064766655615270735,1,0.02182428651371013,0.059322033898305086
18,1,100,6806,2,12,1,0,0,0,0.014326209478771426,1,0.014690759512266784,0.019801980198019802
29,3,180,6216,2,2,1,0,0,0,0.0038544410072076387,1,0.02895287115972334,0.011049723756906077
15,2,4,4100,2,24,0,0,0,0,0.015795310724101296,1,0.000975371860521824,0.4
6,31,4031,573,107,60,0,1,1,0,0.0862879069948587,0,7.022648083623693,0.026537698412698412
15,26,30713,1856,409,106,1,1,1,0,0.06550358031869519,0,16.539041464728054,0.013316402943283193
20,0,57,5938,9,20,0,0,0,0,0.019356756102042273,1,0.009597575349385419,0.15517241379310345
20,6,6821,1685,495,45,1,1,0,1,0.07800203771510142,0,4.0456702253855275,0.07255936675461741
19,20,17291,756,102,25,0,1,1,0,0.01647642633169534,0,22.841479524438572,0.005898681471200555
21,8,26960,1457,449,66,0,1,1,0,0.05843190506095658,0,18.49108367626886,0.016653684952338564
12,22,25855,1371,66,92,1,1,1,0,0.0719906739063815,0,18.84475218658892,0.00255259900990099
19,24,10459,939,402,90,0,1,0,0,0.011480078351599515,0,11.12659574468085,0.038432122370936905
7,11,30159,1190,103,20,1,1,0,0,0.07962874756116602,0,25.32241813602015,0.0034151193633952252
26,8,81,4936,13,19,1,0,0,0,0.003826600605804886,1,0.016406724731618392,0.15853658536585366
18,1,82,5680,16,0,1,1,0,0,0.012148671179400708,1,0.014434078507305052,0.1927710843373494
10,11,3305,1441,11,149,0,1,0,0,0.028537340369072593,0,2.2919556171983357,0.003327283726557774
15,8,5559,915,297,53,0,1,0,1,0.014252972479590995,0,6.068777292576419,0.05341726618705036
9,14,47341,1817,206,56,0,0,0,0,0.1018494524425304,0,26.04015401540154,0.004351315956233366
13,18,13459,1279,211,81,1,1,0,0,0.02873647978068565,0,10.51484375,0.015676077265973254
15,21,4535,1407,321,18,0,1,1,0,0.019749985728240188,0,3.2208806818181817,0.07076719576719577
18,7,13749,179,376,31,1,1,0,0,0.08634313369921774,0,76.38333333333334,0.027345454545454544
11,32,36505,1683,39,35,0,1,0,0,0.014103060264762601,0,21.67755344418052,0.0010683175368432587
10,29,9833,1987,20,24,0,1,0,0,0.10739849333618723,0,4.946177062374246,0.002033760423022168
10,30,40141,496,208,117,1,1,0,0,0.03595469681139794,0,80.76659959758551,0.005181605301180808
28,9,24,6133,1,2,1,1,1,0,0.003936822026531288,1,0.0039126181936746,0.04
21,5,40180,65,417,86,1,1,0,0,0.11965079804923644,0,608.7878787878788,0.010378039371842413
22,9,147,1813,1,28,0,0,0,0,0.01958459631736828,1,0.08103638368246968,0.006756756756756757
19,17,31651,573,296,126,1,1,1,0,0.08750364905505192,0,55.141114982578394,0.009351699734613927
21,25,29365,465,42,112,0,1,1,0,0.09416865706243645,0,63.01502145922747,0.0014302254307702786
19,2,255,6294,0,16,1,0,0,0,0.0017845399802792583,1,0.04050833995234313,0.0
16,32,39603,1202,126,118,0,1,0,0,0.016574326840548086,0,32.920199501246884,0.0031814968185031817
7,21,37581,1203,239,41,1,1,1,0,0.10272347038649876,0,31.213455149501662,0.006359427385450481
20,29,31224,1342,295,40,1,0,1,0,0.07469210586442537,0,23.249441548771408,0.00944755804643715
7,25,24092,1838,17,17,0,1,1,0,0.03009843809196122,0,13.100598151169114,0.0007055991366787034
21,17,41003,874,297,60,1,1,1,0,0.1019153433259834,0,46.860571428571426,0.007243195785776997
9,12,12771,1674,436,104,0,1,0,1,0.0724712553600749,0,7.624477611940298,0.034137175070466645
17,22,20439,632,30,11,0,1,1,0,0.0889424466751478,0,32.28909952606635,0.0014677103718199608
23,1,102,3007,2,7,0,0,0,0,0.0193570111024393,1,0.0339095744680851,0.019417475728155338
26,5,274,4815,2,28,0,1,0,0,0.013340297988039724,1,0.056893687707641194,0.007272727272727273
20,4,47,529,4,20,0,0,0,0,0.016814581649175465,1,0.08867924528301886,0.08333333333333333
18,9,11845,1306,259,51,0,1,0,0,0.09900399478938972,0,9.06273909716909,0.021863920310653383
12,20,35581,1379,408,63,1,1,1,1,0.029899273620370426,0,25.783333333333335,0.011466471811590129
24,4,25,2811,12,11,0,1,0,0,0.010129424214070133,1,0.008890469416785207,0.46153846153846156
14,9,26450,556,101,99,0,1,0,0,0.053284193823047075,0,47.48653500897666,0.0038183811576121885
17,6,10988,1641,130,100,0,1,1,0,0.051022472542327224,0,6.6918392204628505,0.01183001183001183
23,1,69,6293,7,5,0,0,1,0,0.00734358066529113,1,0.0109628217349857,0.1
5,13,29281,1208,416,76,0,1,0,0,0.03542061260676431,0,24.2191894127378,0.01420667987159347
20,0,44,6325,14,19,0,0,0,0,0.004375148621402305,1,0.006955422067657287,0.3111111111111111
14,14,47979,1889,313,125,0,1,1,0,0.08645791471279674,0,25.385714285714286,0.006523551479783243
16,12,32056,1629,110,49,0,1,1,0,0.11483572794218051,0,19.666257668711655,0.003431387840409271
6,12,25514,885,360,27,0,1,1,0,0.03944813261228022,0,28.79683972911964,0.014109347442680775
16,21,9393,1045,472,23,0,1,1,0,0.09712558694953204,0,8.979923518164435,0.050244837130083035
19,14,16951,491,470,132,1,1,1,0,0.07580220853732447,0,34.453252032520325,0.02772534214252006
18,1,288,5210,8,1,0,0,0,0,0.01008673682909254,1,0.055267702936096716,0.02768166089965398
18,8,181,1550,5,26,0,1,0,0,0.002532892844086825,1,0.11669890393294649,0.027472527472527472
21,20,43477,1864,7,76,0,1,1,0,0.09231029118369824,0,23.312064343163538,0.00016100096600579604
21,29,4420,500,355,101,0,1,1,0,0.0939893708600525,0,8.822355289421157,0.08029857498303551
27,3,251,5365,5,12,0,0,1,0,0.017702598158586554,1,0.04677599701826314,0.01984126984126984
17,9,296,633,12,5,0,1,0,0,0.015286240768584708,1,0.4668769716088328,0.04040404040404041
16,9,179,2565,4,5,0,0,0,0,0.017973780383878608,1,0.06975837879968823,0.022222222222222223
17,8,33817,379,131,86,1,1,1,1,0.10061028681475867,0,88.9921052631579,0.0038736767401975278
18,6,140,6986,1,14,1,0,1,0,0.005612114820959311,1,0.020037211965078003,0.0070921985815602835
7,29,21974,1834,312,81,0,0,1,0,0.08822356257704203,0,11.974931880108992,0.014197952218430034
6,17,30645,184,306,36,0,1,1,0,0.0300957828398076,0,165.64864864864865,0.009984989884487372
18,6,38,5516,1,29,0,1,0,0,0.0030472944794976,1,0.0068878013413086825,0.02564102564102564
11,21,48259,439,85,84,1,1,1,0,0.08623826242675356,0,109.67954545454545,0.001761292996270203
28,9,93,5353,17,20,1,0,0,0,0.005477274392837787,1,0.017370190511766904,0.18085106382978725
19,6,116,1433,4,26,0,0,0,0,0.010802258856074682,1,0.08089260808926081,0.03418803418803419
15,8,166,2523,14,28,1,0,1,0,0.01253178103344468,1,0.06576862123613313,0.08383233532934131
6,34,18329,1663,282,21,0,1,0,0,0.05476284720992283,0,11.015024038461538,0.015384615384615385
27,3,20,3056,14,29,0,0,0,0,0.006428100003523174,1,0.006542361792607131,0.6666666666666666
26,1,209,6844,12,6,1,1,0,0,0.002507417852452838,1,0.030533235938641344,0.05714285714285714
10,15,28604,1385,28,74,0,1,0,0,0.08197842807785555,0,20.637806637806637,0.0009788498514245762
26,9,288,2513,19,19,0,0,0,0,0.002748848517143572,1,0.11455847255369929,0.0657439446366782
28,0,160,6375,1,6,1,0,0,0,0.0022328314307673036,1,0.025094102885821833,0.006211180124223602
18,21,33759,1928,486,26,0,1,1,0,0.024163769804357096,0,17.500777604976673,0.014395734597156398
10,9,496,1129,366,101,1,1,0,0,0.05810044460258294,0,0.4389380530973451,0.7364185110663984
19,9,235,6336,6,19,0,1,0,0,0.007017961516646872,1,0.037083793593182895,0.025423728813559324
9,30,36982,1469,154,116,0,1,0,0,0.01366275619216892,0,25.1578231292517,0.004164075385988157
27,2,202,4742,2,14,0,1,0,0,0.005663023401526353,1,0.04258907864220957,0.009852216748768473
21,14,5800,938,296,102,0,0,1,0,0.014392042468568837,0,6.17678381256656,0.051025685226685054
6,33,37980,273,301,118,0,1,1,0,0.07825147705356791,0,138.61313868613138,0.007925015139148521
19,21,20905,969,29,146,0,1,1,0,0.03131846667147074,0,21.551546391752577,0.0013871615804075385
17,6,31,689,3,1,0,1,1,0,0.012550944653685857,1,0.04492753623188406,0.09375
15,5,232,2721,12,17,1,0,1,0,0.01893418113438641,1,0.0852314474650992,0.05150214592274678
18,34,45975,1087,33,31,1,1,0,0,0.055118074654598365,0,42.25643382352941,0.0007177657908473986
28,8,17,5375,11,29,1,0,0,0,0.005836198158336874,1,0.003162202380952381,0.6111111111111112
5,21,17036,376,78,142,1,1,1,0,0.07487309595682576,0,45.188328912466844,0.004578270822327875
9,10,1707,1847,267,121,0,1,1,0,0.015846949398078763,0,0.9237012987012987,0.1563231850117096
8,19,33625,1410,220,89,0,1,1,0,0.07972935497529235,0,23.83061658398299,0.0065425563552013325
19,9,275,2178,18,2,1,1,0,0,0.0006399703736389695,1,0.12620468104635155,0.06521739130434782
6,33,41248,1379,241,55,1,1,1,0,0.04861838626175621,0,29.889855072463767,0.005842565880384979
15,14,2237,899,328,139,1,1,1,0,0.09980928462842287,0,2.4855555555555555,0.14655942806076855
17,2,278,2794,3,10,0,0,0,0,0.0045430349667337925,1,0.09946332737030411,0.010752688172043012
11,25,18307,1418,386,133,0,1,0,0,0.026684045459770114,0,12.901338971106412,0.02108367926589469
11,32,17320,1966,309,119,1,1,0,0,0.043661676533600924,0,8.80528723945094,0.017839616650308875
9,17,12150,290,475,109,1,1,1,0,0.10130183374122645,0,41.75257731958763,0.039091432803884454
10,27,11362,1985,355,43,0,1,0,0,0.0755812267767236,0,5.721047331319235,0.031241749537974126
